dataset,filename,start_time,end_time,start_frequency,end_frequency,annotation,annotator,start_datetime,end_datetime
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg304.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T08:50:24.000+02:00,2022-07-07T08:50:34.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg304.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T08:50:24.000+02:00,2022-07-07T08:50:34.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg332.wav,4.86762272476558,6.12520683949255,8437.5,23765.625,Odontocete whistles,mdupon,2022-07-07T08:55:08.867+02:00,2022-07-07T08:55:10.125+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg332.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T08:55:04.000+02:00,2022-07-07T08:55:14.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg354.wav,0,5.14892443463872,18984.375,52593.75,Odontocete clics,mdupon,2022-07-07T08:58:44.000+02:00,2022-07-07T08:58:49.148+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg354.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T08:58:44.000+02:00,2022-07-07T08:58:54.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg367.wav,2.0546056260342,3.37837837837838,7593.75,20531.25,Odontocete whistles,mdupon,2022-07-07T09:00:56.054+02:00,2022-07-07T09:00:57.378+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg367.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T09:00:54.000+02:00,2022-07-07T09:01:04.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg368.wav,3.0253723110866,4.10093767236624,8859.375,20531.25,Odontocete whistles,mdupon,2022-07-07T09:01:07.025+02:00,2022-07-07T09:01:08.100+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg368.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T09:01:04.000+02:00,2022-07-07T09:01:14.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg369.wav,1.74572531715389,2.39106453392168,7171.875,20109.375,Odontocete whistles,mdupon,2022-07-07T09:01:15.745+02:00,2022-07-07T09:01:16.391+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg369.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T09:01:14.000+02:00,2022-07-07T09:01:24.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg375.wav,5.72255929398786,7.02978488692774,7453.125,18140.625,Odontocete whistles,mdupon,2022-07-07T09:02:19.722+02:00,2022-07-07T09:02:21.029+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg375.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T09:02:14.000+02:00,2022-07-07T09:02:24.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg376.wav,3.43353557639272,5.18753447324876,7453.125,20812.5,Odontocete whistles,mdupon,2022-07-07T09:02:27.433+02:00,2022-07-07T09:02:29.187+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg376.wav,0,1.06177606177606,4500.0,18703.125,Odontocete whistles,mdupon,2022-07-07T09:02:24.000+02:00,2022-07-07T09:02:25.061+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707075944_seg376.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T09:02:24.000+02:00,2022-07-07T09:02:34.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg270.wav,6.09762824048538,8.1715388858246,34453.125,69328.125,Odontocete clics,mdupon,2022-07-07T10:44:49.097+02:00,2022-07-07T10:44:51.171+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg270.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T10:44:43.000+02:00,2022-07-07T10:44:53.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg228.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T10:37:43.000+02:00,2022-07-07T10:37:53.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg249.wav,4.61389961389961,10.0,34453.125,56671.875,Odontocete clics,mdupon,2022-07-07T10:41:17.613+02:00,2022-07-07T10:41:23.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg249.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T10:41:13.000+02:00,2022-07-07T10:41:23.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg229.wav,4.69111969111969,8.09983452840596,24187.5,53718.75,Odontocete clics,mdupon,2022-07-07T10:37:57.691+02:00,2022-07-07T10:38:01.099+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg229.wav,0,3.06949806949807,19546.875,60187.5,Odontocete clics,mdupon,2022-07-07T10:37:53.000+02:00,2022-07-07T10:37:56.069+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg229.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T10:37:53.000+02:00,2022-07-07T10:38:03.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg250.wav,0.532266960838389,1.62989520132377,15609.375,72000.0,Odontocete Buzzs,mdupon,2022-07-07T10:41:23.532+02:00,2022-07-07T10:41:24.629+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg250.wav,0,0.725317153888582,6187.5,72000.0,Odontocete clics,mdupon,2022-07-07T10:41:23.000+02:00,2022-07-07T10:41:23.725+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg250.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T10:41:23.000+02:00,2022-07-07T10:41:33.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg250.wav,0,10,0,72000.0,Odontocete Buzzs,mdupon,2022-07-07T10:41:23.000+02:00,2022-07-07T10:41:33.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg231.wav,2.18146718146718,6.30722559293988,23343.75,58640.625,Odontocete clics,mdupon,2022-07-07T10:38:15.181+02:00,2022-07-07T10:38:19.307+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg231.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T10:38:13.000+02:00,2022-07-07T10:38:23.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg237.wav,0.824600110314396,10.0,19968.75,49500.0,Odontocete clics,mdupon,2022-07-07T10:39:13.824+02:00,2022-07-07T10:39:23.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg237.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T10:39:13.000+02:00,2022-07-07T10:39:23.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg238.wav,3.35631549917264,7.11252068394925,31078.125,39234.375,Odontocete clics,mdupon,2022-07-07T10:39:26.356+02:00,2022-07-07T10:39:30.112+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg238.wav,0,2.74407060121346,16171.875,50343.75,Odontocete clics,mdupon,2022-07-07T10:39:23.000+02:00,2022-07-07T10:39:25.744+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg238.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T10:39:23.000+02:00,2022-07-07T10:39:33.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg255.wav,3.24600110314396,5.91009376723662,35015.625,59906.25,Odontocete clics,mdupon,2022-07-07T10:42:16.246+02:00,2022-07-07T10:42:18.910+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg255.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T10:42:13.000+02:00,2022-07-07T10:42:23.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg242.wav,3.83066740209597,9.04853833425262,32343.75,57656.25,Odontocete clics,mdupon,2022-07-07T10:40:06.830+02:00,2022-07-07T10:40:12.048+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg242.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T10:40:03.000+02:00,2022-07-07T10:40:13.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg243.wav,0.377826806398235,7.50965250965251,33609.375,56671.875,Odontocete clics,mdupon,2022-07-07T10:40:13.377+02:00,2022-07-07T10:40:20.509+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg243.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T10:40:13.000+02:00,2022-07-07T10:40:23.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg257.wav,6.78157749586321,10.0,22640.625,57937.5,Odontocete clics,mdupon,2022-07-07T10:42:39.781+02:00,2022-07-07T10:42:43.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg257.wav,0.747380033094319,5.13789299503585,28968.75,59203.125,Odontocete clics,mdupon,2022-07-07T10:42:33.747+02:00,2022-07-07T10:42:38.137+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg257.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T10:42:33.000+02:00,2022-07-07T10:42:43.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg274.wav,2.47380033094319,9.78212906784335,29671.875,59625.0,Odontocete clics,mdupon,2022-07-07T10:45:25.473+02:00,2022-07-07T10:45:32.782+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg274.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T10:45:23.000+02:00,2022-07-07T10:45:33.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg258.wav,8.19911748483177,10.0,18281.25,56531.25,Odontocete clics,mdupon,2022-07-07T10:42:51.199+02:00,2022-07-07T10:42:53.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg258.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T10:42:43.000+02:00,2022-07-07T10:42:53.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg244.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T10:40:23.000+02:00,2022-07-07T10:40:33.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg245.wav,7.05184776613348,8.76723662437948,15468.75,72000.0,Odontocete Buzzs,mdupon,2022-07-07T10:40:40.051+02:00,2022-07-07T10:40:41.767+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg245.wav,3.13568670711528,4.73524544953116,21656.25,72000.0,Odontocete Buzzs,mdupon,2022-07-07T10:40:36.135+02:00,2022-07-07T10:40:37.735+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg245.wav,0,3.14671814671815,30093.75,66093.75,Odontocete clics,mdupon,2022-07-07T10:40:33.000+02:00,2022-07-07T10:40:36.146+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg245.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T10:40:33.000+02:00,2022-07-07T10:40:43.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg245.wav,0,10,0,72000.0,Odontocete Buzzs,mdupon,2022-07-07T10:40:33.000+02:00,2022-07-07T10:40:43.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg246.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T10:40:43.000+02:00,2022-07-07T10:40:53.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg259.wav,0,7.49310535024821,24187.5,62015.625,Odontocete clics,mdupon,2022-07-07T10:42:53.000+02:00,2022-07-07T10:43:00.493+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg259.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T10:42:53.000+02:00,2022-07-07T10:43:03.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg247.wav,2.10976282404854,4.61389961389961,31078.125,54281.25,Odontocete clics,mdupon,2022-07-07T10:40:55.109+02:00,2022-07-07T10:40:57.613+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg247.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T10:40:53.000+02:00,2022-07-07T10:41:03.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg248.wav,8.62934362934363,9.79316050744622,25593.75,48656.25,Odontocete clics,mdupon,2022-07-07T10:41:11.629+02:00,2022-07-07T10:41:12.793+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg248.wav,3.98510755653613,6.18036403750689,14765.625,46125.0,Odontocete clics,mdupon,2022-07-07T10:41:06.985+02:00,2022-07-07T10:41:09.180+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg248.wav,0.34473248758963,2.62272476558191,27562.5,60468.75,Odontocete clics,mdupon,2022-07-07T10:41:03.344+02:00,2022-07-07T10:41:05.622+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg248.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T10:41:03.000+02:00,2022-07-07T10:41:13.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg260.wav,0.146166574738003,3.84169884169884,23484.375,54562.5,Odontocete clics,mdupon,2022-07-07T10:43:03.146+02:00,2022-07-07T10:43:06.841+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg260.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T10:43:03.000+02:00,2022-07-07T10:43:13.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg260.wav,0,10,0,72000.0,Odontocete Buzzs,mdupon,2022-07-07T10:43:03.000+02:00,2022-07-07T10:43:13.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg261.wav,1.14451185879757,9.22504136789851,37406.25,52031.25,Odontocete clics,mdupon,2022-07-07T10:43:14.144+02:00,2022-07-07T10:43:22.225+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg261.wav,0,0.808052950910094,6468.75,69187.5,Odontocete Buzzs,mdupon,2022-07-07T10:43:13.000+02:00,2022-07-07T10:43:13.808+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg261.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T10:43:13.000+02:00,2022-07-07T10:43:23.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg261.wav,0,10,0,72000.0,Odontocete Buzzs,mdupon,2022-07-07T10:43:13.000+02:00,2022-07-07T10:43:23.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg262.wav,0.0799779371207943,9.95311638168781,31781.25,61734.375,Odontocete clics,mdupon,2022-07-07T10:43:23.079+02:00,2022-07-07T10:43:32.953+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg262.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T10:43:23.000+02:00,2022-07-07T10:43:33.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg263.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T10:43:33.000+02:00,2022-07-07T10:43:43.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg264.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T10:43:43.000+02:00,2022-07-07T10:43:53.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg265.wav,6.76503033645891,7.69167126309983,6890.625,18421.875,Odontocete whistles,mdupon,2022-07-07T10:43:59.765+02:00,2022-07-07T10:44:00.691+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg265.wav,0,7.14561500275786,27703.125,53296.875,Odontocete clics,mdupon,2022-07-07T10:43:53.000+02:00,2022-07-07T10:44:00.145+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg265.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T10:43:53.000+02:00,2022-07-07T10:44:03.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg265.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T10:43:53.000+02:00,2022-07-07T10:44:03.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg268.wav,8.38665195808053,10.0,18281.25,69750.0,Odontocete clics,mdupon,2022-07-07T10:44:31.386+02:00,2022-07-07T10:44:33.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg268.wav,1.00661886376172,2.39658025372311,9843.75,69750.0,Odontocete Buzzs,mdupon,2022-07-07T10:44:24.006+02:00,2022-07-07T10:44:25.396+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg268.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T10:44:23.000+02:00,2022-07-07T10:44:33.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg268.wav,0,10,0,72000.0,Odontocete Buzzs,mdupon,2022-07-07T10:44:23.000+02:00,2022-07-07T10:44:33.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg269.wav,7.67512410369553,10.0,24328.125,62156.25,Odontocete clics,mdupon,2022-07-07T10:44:40.675+02:00,2022-07-07T10:44:43.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg269.wav,0,1.43132928847215,22359.375,68625.0,Odontocete clics,mdupon,2022-07-07T10:44:33.000+02:00,2022-07-07T10:44:34.431+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg269.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T10:44:33.000+02:00,2022-07-07T10:44:43.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg284.wav,8.87203530060673,9.48428019856591,7875.0,65953.125,Odontocete Buzzs,mdupon,2022-07-07T10:47:11.872+02:00,2022-07-07T10:47:12.484+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg284.wav,7.93987865416437,8.76723662437948,6750.0,54562.5,Odontocete Buzzs,mdupon,2022-07-07T10:47:10.939+02:00,2022-07-07T10:47:11.767+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg284.wav,6.36789851075565,7.44897959183673,10828.125,66656.25,Odontocete Buzzs,mdupon,2022-07-07T10:47:09.367+02:00,2022-07-07T10:47:10.448+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg284.wav,0,10,0,72000.0,Odontocete Buzzs,mdupon,2022-07-07T10:47:03.000+02:00,2022-07-07T10:47:13.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg285.wav,1.64644236072807,2.25868725868726,8015.625,66656.25,Odontocete Buzzs,mdupon,2022-07-07T10:47:14.646+02:00,2022-07-07T10:47:15.258+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg285.wav,0,10,0,72000.0,Odontocete Buzzs,mdupon,2022-07-07T10:47:13.000+02:00,2022-07-07T10:47:23.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg286.wav,6.68781025923883,7.426916712631,8437.5,54703.125,Odontocete Buzzs,mdupon,2022-07-07T10:47:29.687+02:00,2022-07-07T10:47:30.426+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg286.wav,0,10,0,72000.0,Odontocete Buzzs,mdupon,2022-07-07T10:47:23.000+02:00,2022-07-07T10:47:33.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg409.wav,0.333701047986762,9.31880860452289,26015.625,42750.0,Odontocete clics,mdupon,2022-07-07T11:07:53.333+02:00,2022-07-07T11:08:02.318+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg409.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:07:53.000+02:00,2022-07-07T11:08:03.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg411.wav,0,1.51406508549366,26437.5,47812.5,Odontocete clics,mdupon,2022-07-07T11:08:13.000+02:00,2022-07-07T11:08:14.514+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg411.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:08:13.000+02:00,2022-07-07T11:08:23.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg412.wav,4.07335907335907,5.07722007722008,22500.0,70312.5,Odontocete Buzzs,mdupon,2022-07-07T11:08:27.073+02:00,2022-07-07T11:08:28.077+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg412.wav,0.107556536127965,4.27744070601213,31218.75,45562.5,Odontocete clics,mdupon,2022-07-07T11:08:23.107+02:00,2022-07-07T11:08:27.277+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg412.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:08:23.000+02:00,2022-07-07T11:08:33.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg412.wav,0,10,0,72000.0,Odontocete Buzzs,mdupon,2022-07-07T11:08:23.000+02:00,2022-07-07T11:08:33.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg413.wav,5.47986762272477,9.853833425262,36281.25,39937.5,Odontocete clics,mdupon,2022-07-07T11:08:38.479+02:00,2022-07-07T11:08:42.853+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg413.wav,0,0.97904026475455,22640.625,52593.75,Odontocete clics,mdupon,2022-07-07T11:08:33.000+02:00,2022-07-07T11:08:33.979+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg413.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:08:33.000+02:00,2022-07-07T11:08:43.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg414.wav,6.37341423055709,9.9034749034749,34031.25,49781.25,Odontocete clics,mdupon,2022-07-07T11:08:49.373+02:00,2022-07-07T11:08:52.903+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg414.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:08:43.000+02:00,2022-07-07T11:08:53.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg418.wav,6.41753998896856,10.0,26859.375,54281.25,Odontocete clics,mdupon,2022-07-07T11:09:29.417+02:00,2022-07-07T11:09:33.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg418.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:09:23.000+02:00,2022-07-07T11:09:33.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg419.wav,7.18974076116933,8.05019305019305,7031.25,22218.75,Odontocete whistles,mdupon,2022-07-07T11:09:40.189+02:00,2022-07-07T11:09:41.050+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg419.wav,0.0854936569222284,9.19194704908991,34031.25,52593.75,Odontocete clics,mdupon,2022-07-07T11:09:33.085+02:00,2022-07-07T11:09:42.191+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg419.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T11:09:33.000+02:00,2022-07-07T11:09:43.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg419.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:09:33.000+02:00,2022-07-07T11:09:43.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg420.wav,0.113072255929399,10.0,36562.5,50625.0,Odontocete clics,mdupon,2022-07-07T11:09:43.113+02:00,2022-07-07T11:09:53.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg420.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:09:43.000+02:00,2022-07-07T11:09:53.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg421.wav,0.113072255929399,10.0,30937.5,53156.25,Odontocete clics,mdupon,2022-07-07T11:09:53.113+02:00,2022-07-07T11:10:03.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg421.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:09:53.000+02:00,2022-07-07T11:10:03.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg422.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:10:03.000+02:00,2022-07-07T11:10:13.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg423.wav,1.02316602316602,9.31880860452289,28828.125,42890.625,Odontocete clics,mdupon,2022-07-07T11:10:14.023+02:00,2022-07-07T11:10:22.318+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg423.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:10:13.000+02:00,2022-07-07T11:10:23.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg424.wav,8.64589078874793,9.48428019856591,14625.0,71296.875,Odontocete Buzzs,mdupon,2022-07-07T11:10:31.645+02:00,2022-07-07T11:10:32.484+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg424.wav,8.12189740761169,8.82239382239382,19125.0,67921.875,Odontocete clics,mdupon,2022-07-07T11:10:31.121+02:00,2022-07-07T11:10:31.822+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg424.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T11:10:23.000+02:00,2022-07-07T11:10:33.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg424.wav,0,10,0,72000.0,Odontocete Buzzs,mdupon,2022-07-07T11:10:23.000+02:00,2022-07-07T11:10:33.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707095943_seg425.wav,0.499172642029785,6.25758411472697,32343.75,46828.125,Odontocete clics,mdupon,2022-07-07T11:10:33.499+02:00,2022-07-07T11:10:39.257+02:00
